"Species";"Iteration";"Method";"RMSE";"RSE"
"PUPA";90;"Linear_Regression";22,1988905453094;1,4796514554665
"PUPA";91;"Linear_Regression";20,6265116255249;3,14391925990079
"PUPA";92;"Linear_Regression";23,5075191429474;4,00294043612404
"PUPA";93;"Linear_Regression";20,9923960428314;4,10623113375341
"PUPA";94;"Linear_Regression";21,5009122564804;9,13205130878447
"PUPA";95;"Linear_Regression";22,4485923807565;9,31061361395538
"PUPA";96;"Linear_Regression";22,1583963933919;3,49825722254118
"PUPA";97;"Linear_Regression";27,3825012607917;5,95816242357434
"PUPA";98;"Linear_Regression";20,1202588628473;4,23937383490459
"PUPA";99;"Linear_Regression";19,1050134904842;3,21932370687487
"CHMI";0;"Linear_Regression";23,7324631383213;4,34047189912735
"CHMI";1;"Linear_Regression";21,9451927146057;2,99647003210396
"CHMI";2;"Linear_Regression";22,7631733637121;1,56542974843312
"CHMI";3;"Linear_Regression";25,1414475265756;1,73454646219882
"CHMI";4;"Linear_Regression";18,7496561172881;8,30334843950349
"CHMI";5;"Linear_Regression";23,9621691154929;6,29287419435117
"CHMI";6;"Linear_Regression";28,4310658335198;7,83723633149885
"CHMI";7;"Linear_Regression";27,1005454573928;3,55642915531263
"CHMI";8;"Linear_Regression";23,0788255614489;3,20970580384161
"CHMI";9;"Linear_Regression";24,0838675581793;3,478473356846
"CHMI";10;"Linear_Regression";22,4907044845286;8,43554996813747
"CHMI";11;"Linear_Regression";25,770759432293;15,0248964928731
"CHMI";12;"Linear_Regression";25,4192606159549;3,52711945720744
"CHMI";13;"Linear_Regression";24,2650629794379;5,45010951014913
"CHMI";14;"Linear_Regression";24,5610082232257;7,21673272831667
"CHMI";15;"Linear_Regression";23,4749119601941;3,38131048514856
"CHMI";16;"Linear_Regression";27,1937023071509;4,05782691349243
"CHMI";17;"Linear_Regression";21,5100750465196;49,484847968653
"CHMI";18;"Linear_Regression";27,2954307968857;16,7426640410339
"CHMI";19;"Linear_Regression";21,4895463851991;2,43331726689277
"CHMI";20;"Linear_Regression";20,8397306309099;2,65386439326824
"CHMI";21;"Linear_Regression";24,730971058045;4,94615391941401
"CHMI";22;"Linear_Regression";26,5285477310551;3,32284081029882
"CHMI";23;"Linear_Regression";23,0085139674358;5,06411869702309
"CHMI";24;"Linear_Regression";24,6260414629684;4,70725569924925
"CHMI";25;"Linear_Regression";24,3479254870212;2,23402196131485
"CHMI";26;"Linear_Regression";22,4539343797641;6,97891452608417
"CHMI";27;"Linear_Regression";24,040819617721;2,07103683558538
"CHMI";28;"Linear_Regression";28,5644535687999;53,4351107662835
"CHMI";29;"Linear_Regression";22,5207954014871;4,17959747573665
"CHMI";30;"Linear_Regression";25,6886283120451;5,18872710487503
"CHMI";31;"Linear_Regression";24,25587503552;2,39216541976411
"CHMI";32;"Linear_Regression";26,5699464949932;2,87691351838928
"CHMI";33;"Linear_Regression";22,4214827245441;1,99685211544509
"CHMI";34;"Linear_Regression";25,3903523948332;2,7820262894627
"CHMI";35;"Linear_Regression";24,3115236796416;3,23518473118522
"CHMI";36;"Linear_Regression";23,579626912932;7,24883552614627
"CHMI";37;"Linear_Regression";20,5233190602322;2,73116326464143
"CHMI";38;"Linear_Regression";21,8626012268358;3,741689957599
"CHMI";39;"Linear_Regression";23,8375138854178;3,51766881581601
"CHMI";40;"Linear_Regression";22,7385620352537;4,13661986325151
"CHMI";41;"Linear_Regression";24,8313287009449;5,85422393502892
"CHMI";42;"Linear_Regression";23,4219634894465;5,13024975694489
"CHMI";43;"Linear_Regression";21,3539987644753;2,16477373389485
"CHMI";44;"Linear_Regression";22,8883719573409;6,03938080503872
"CHMI";45;"Linear_Regression";24,5587245509469;6,65228542979956
"CHMI";46;"Linear_Regression";25,1059633361459;5,32632620536858
"CHMI";47;"Linear_Regression";24,0500370703194;3,21166464175762
"CHMI";48;"Linear_Regression";22,5478828450625;5,42540916874152
"CHMI";49;"Linear_Regression";21,6059268911262;0,948154668911276
"CHMI";50;"Linear_Regression";25,8233070883511;2,01098969258328
"CHMI";51;"Linear_Regression";24,9883282587415;6,15937021353414
"CHMI";52;"Linear_Regression";22,5032658074517;1,23619419429644
"CHMI";53;"Linear_Regression";27,3882344929848;3,11265259687219
"CHMI";54;"Linear_Regression";26,2615102874107;6,86566153995517
"CHMI";55;"Linear_Regression";25,4384561181228;1,94393069734001
"CHMI";56;"Linear_Regression";26,8432043906213;3,1294153787294
"CHMI";57;"Linear_Regression";26,5780935607491;3,06333309689336
"CHMI";58;"Linear_Regression";22,7472860306627;6,63329564480265
"CHMI";59;"Linear_Regression";25,0670931527432;1,85871062074485
"CHMI";60;"Linear_Regression";24,6270413359819;9,72517752165247
"CHMI";61;"Linear_Regression";17,5875283019096;3,73646882295902
"CHMI";62;"Linear_Regression";24,2153446439648;3,17425159058194
"CHMI";63;"Linear_Regression";23,1395571594052;6,76387202433723
"CHMI";64;"Linear_Regression";28,9469278424237;7,73199965440227
"CHMI";65;"Linear_Regression";20,7653579825326;1,74979173279993
"CHMI";66;"Linear_Regression";29,6357168945582;1,70938249926854
"CHMI";67;"Linear_Regression";20,7970839430897;3,5778040265489
"CHMI";68;"Linear_Regression";21,9445040316883;2,06100351692023
"CHMI";69;"Linear_Regression";23,0784132019832;5,02475035506683
"CHMI";70;"Linear_Regression";23,511055684626;1,42915470915455
"CHMI";71;"Linear_Regression";27,3267932793258;2,9635869176242
"CHMI";72;"Linear_Regression";22,1125142581375;2,01941803292538
"CHMI";73;"Linear_Regression";22,6806934728786;3,56714010060915
"CHMI";74;"Linear_Regression";26,4688706693653;4,35710080025662
"CHMI";75;"Linear_Regression";20,7246343974048;3,49390331831771
"CHMI";76;"Linear_Regression";21,9117797978789;1,84655428581776
"CHMI";77;"Linear_Regression";23,9252250082318;3,37617843271329
"CHMI";78;"Linear_Regression";20,609139675166;6,14803056336131
"CHMI";79;"Linear_Regression";20,7815935204705;6,49439253939834
"CHMI";80;"Linear_Regression";23,999601941787;8,14756844023407
"CHMI";81;"Linear_Regression";21,0279010041684;1,95163163504079
"CHMI";82;"Linear_Regression";22,5612301391215;1,28199882535076
"CHMI";83;"Linear_Regression";27,8735179429346;4,38502017586486
"CHMI";84;"Linear_Regression";25,5948203051268;2,08099103734909
"CHMI";85;"Linear_Regression";24,3396247289626;1,44089658899572
"CHMI";86;"Linear_Regression";22,2676089189727;7,58549861294225
"CHMI";87;"Linear_Regression";20,6743551213094;3,0596178008942
"CHMI";88;"Linear_Regression";24,8906278385917;5,88013482563304
"CHMI";89;"Linear_Regression";23,0056047621504;2,14795237413319
"CHMI";90;"Linear_Regression";23,1311952814994;13,2364959541144
"CHMI";91;"Linear_Regression";19,9687648518659;5,15228489662588
"CHMI";92;"Linear_Regression";25,3169862247088;2,77431423260895
"CHMI";93;"Linear_Regression";24,7621875273129;6,99504238860606
"CHMI";94;"Linear_Regression";24,7789721350961;1,8942803931362
"CHMI";95;"Linear_Regression";25,8435812460906;9,07476785672353
"CHMI";96;"Linear_Regression";24,4839061421624;3,91612386716987
"CHMI";97;"Linear_Regression";26,8069939690992;7,46697748196856
"CHMI";98;"Linear_Regression";24,4977513010692;4,19163415881748
"CHMI";99;"Linear_Regression";23,3120056018288;2,34317346024069
"SOAS";0;"Linear_Regression";21,0282005195719;236,569511711879
"SOAS";1;"Linear_Regression";20,315034005094;18,0942320826788
"SOAS";2;"Linear_Regression";17,1391602138682;51,4498465086663
"SOAS";3;"Linear_Regression";23,7834804714959;148,219294877398
"SOAS";4;"Linear_Regression";20,6034295925238;29,4614436103994
"SOAS";5;"Linear_Regression";23,3992885602839;26,5637956254748
"SOAS";6;"Linear_Regression";28,9381231654734;451,366670091319
"SOAS";7;"Linear_Regression";24,6406727906134;33,2723463116204
"SOAS";8;"Linear_Regression";17,6167424199671;177,976505910119
"SOAS";9;"Linear_Regression";18,9773468294893;26,7741567318301
"SOAS";10;"Linear_Regression";19,5205389412576;44,6588763743025
"SOAS";11;"Linear_Regression";19,3291473699692;64,4696175782661
"SOAS";12;"Linear_Regression";22,4174067974857;109,460386982428
"SOAS";13;"Linear_Regression";18,7591863740724;49,1947115470235
"SOAS";14;"Linear_Regression";20,9754820570324;89,4864050234128
"SOAS";15;"Linear_Regression";22,4654953310539;51,9734751980766
"SOAS";16;"Linear_Regression";25,0280137222371;340,430176115675
"SOAS";17;"Linear_Regression";19,9778657898519;13,9189211370134
"SOAS";18;"Linear_Regression";22,6911898082219;95,2596152535576
"SOAS";19;"Linear_Regression";22,4179779313983;83,9979651354832
"SOAS";20;"Linear_Regression";20,1196308971976;117,500021308288
"SOAS";21;"Linear_Regression";24,1100649277168;68,0312204579885
"SOAS";22;"Linear_Regression";25,1229549024406;51,6534904176581
"SOAS";23;"Linear_Regression";19,0649919934892;20,5093889386855
"SOAS";24;"Linear_Regression";18,7155532400056;145,745412375499
"SOAS";25;"Linear_Regression";23,7628060450546;337,952773876663
"SOAS";26;"Linear_Regression";22,7654885763537;23,9966234854536
"SOAS";27;"Linear_Regression";20,4895637651469;145,144800572991
"SOAS";28;"Linear_Regression";23,6954344504969;174,034887714277
"SOAS";29;"Linear_Regression";21,056705395333;267,307264256431
"SOAS";30;"Linear_Regression";21,2356650534664;66,1725200929423
"SOAS";31;"Linear_Regression";23,9896867986825;333,845619975209
"SOAS";32;"Linear_Regression";19,0440982743831;86,7082670543659
"SOAS";33;"Linear_Regression";17,9361615269585;72,9209140587578
"SOAS";34;"Linear_Regression";18,992654286678;79,1120187920038
"SOAS";35;"Linear_Regression";22,2566802437971;223,359071354478
"SOAS";36;"Linear_Regression";19,2687588317254;192,390966868006
"SOAS";37;"Linear_Regression";17,9013572590374;15,1499648678988
"SOAS";38;"Linear_Regression";20,3215967498775;17,8375059292236
"SOAS";39;"Linear_Regression";21,5211537733837;97,0827607907532
"SOAS";40;"Linear_Regression";22,7691598419317;19,457643416999
"SOAS";41;"Linear_Regression";22,1022043292637;164,706831400837
"SOAS";42;"Linear_Regression";23,7666637559218;74,6423335694238
"SOAS";43;"Linear_Regression";19,8010791494995;74,1612498784229
"SOAS";44;"Linear_Regression";17,5951011551978;165,808193774406
"SOAS";45;"Linear_Regression";21,8012099827497;35,2431746006471
"SOAS";46;"Linear_Regression";20,7454715660127;173,667170473394
"SOAS";47;"Linear_Regression";20,4276957897103;967,600136776033
"SOAS";48;"Linear_Regression";19,7217839954145;115,621927647657
"SOAS";49;"Linear_Regression";21,081190581308;89,4686003786743
"SOAS";50;"Linear_Regression";18,7102683475506;122,168171356957
"SOAS";51;"Linear_Regression";19,1690167662009;169,089918849997
"SOAS";52;"Linear_Regression";22,9559907832849;132,932678422471
"SOAS";53;"Linear_Regression";25,0316514516678;530,179885429951
"SOAS";54;"Linear_Regression";20,8272390490079;83,9873047622469
"SOAS";55;"Linear_Regression";18,8778106991868;44,9325086054453
"SOAS";56;"Linear_Regression";25,7308731280618;28,3423729423123
"SOAS";57;"Linear_Regression";23,6411859503798;41,3637544773167
"SOAS";58;"Linear_Regression";18,4339801923268;20,0717520343977
"SOAS";59;"Linear_Regression";21,0789368035936;306,435986269803
"SOAS";60;"Linear_Regression";22,764638727045;34,1211362336673
"SOAS";61;"Linear_Regression";18,5199576966554;7,98663951295137
"SOAS";62;"Linear_Regression";22,0596567152586;37,4192378324277
"SOAS";63;"Linear_Regression";21,5990537693983;14,2173851973274
"SOAS";64;"Linear_Regression";22,8161884916889;151,253731468163
"SOAS";65;"Linear_Regression";20,7159662669747;101,356423044674
"SOAS";66;"Linear_Regression";21,0275811912349;51,9730955096779
"SOAS";67;"Linear_Regression";23,5849395602139;318,735133759428
"SOAS";68;"Linear_Regression";23,0587964716887;71,8123942952733
"SOAS";69;"Linear_Regression";20,4545407755566;82,8413064616198
"SOAS";70;"Linear_Regression";15,2717353735457;79,5017719544862
"SOAS";71;"Linear_Regression";23,857380020102;331,203166005243
"SOAS";72;"Linear_Regression";18,7113200611704;71,8242075886838
"SOAS";73;"Linear_Regression";18,0608344871435;79,3409928583611
"SOAS";74;"Linear_Regression";24,4877625095662;104,627999639175
"SOAS";75;"Linear_Regression";21,721420670709;43,4013473532876
"SOAS";76;"Linear_Regression";23,3802718637459;33,2922665630859
"SOAS";77;"Linear_Regression";20,6716439817918;215,255878678937
"SOAS";78;"Linear_Regression";18,4172053628897;124,218828217966
"SOAS";79;"Linear_Regression";20,4589409958834;352,219395144735
"SOAS";80;"Linear_Regression";24,7061924921646;67,7594029957447
"SOAS";81;"Linear_Regression";19,1856651559427;110,426924242786
"SOAS";82;"Linear_Regression";24,7453227505412;826,122453203076
"SOAS";83;"Linear_Regression";22,78217428519;38,4829923874655
"SOAS";84;"Linear_Regression";22,6818291682479;74,0487869212884
"SOAS";85;"Linear_Regression";21,1342376757844;226,749460694666
"SOAS";86;"Linear_Regression";21,3522702974758;47,559511264017
"SOAS";87;"Linear_Regression";17,489895968337;108,228723296285
"SOAS";88;"Linear_Regression";20,6068729537086;193,591937676255
"SOAS";89;"Linear_Regression";22,668253604998;54,1842411163086
"SOAS";90;"Linear_Regression";22,0482603774868;95,7199346679664
"SOAS";91;"Linear_Regression";20,824910919844;68,437559116324
"SOAS";92;"Linear_Regression";19,7291137539177;55,1836091138973
"SOAS";93;"Linear_Regression";19,7811427140904;17,2599585313716
"SOAS";94;"Linear_Regression";18,2989216739588;298,677384525979
"SOAS";95;"Linear_Regression";24,4632244082706;31,4773252153807
"SOAS";96;"Linear_Regression";18,3254224126204;167,538891022946
"SOAS";97;"Linear_Regression";26,3751154244708;237,75712633402
"SOAS";98;"Linear_Regression";19,6844256586347;50,0402984053043
"SOAS";99;"Linear_Regression";19,1406725748392;56,3037949574798
"PAIN";0;"Linear_Regression";24,2252982062817;2,22728351482115
"PAIN";1;"Linear_Regression";24,977568046805;1,47444058333428
"PAIN";2;"Linear_Regression";24,1398262292007;1,68363458812872
"PAIN";3;"Linear_Regression";26,2668697379856;2,79777173129271
"PAIN";4;"Linear_Regression";22,5074640924144;1,84170215319437
"PAIN";5;"Linear_Regression";26,9036215826547;2,57560599721706
"PAIN";6;"Linear_Regression";27,5159710702875;4,05406419720602
"PAIN";7;"Linear_Regression";28,097958233532;2,75825092819866
"PAIN";8;"Linear_Regression";23,5235329159062;1,82542267299972
"PAIN";9;"Linear_Regression";25,9541117785427;2,52961885033608
"PAIN";10;"Linear_Regression";26,383298889298;2,49014092524302
"PAIN";11;"Linear_Regression";27,6196855157508;2,49171548486817
"PAIN";12;"Linear_Regression";29,5129266860248;2,11404198985461
"PAIN";13;"Linear_Regression";24,7864319494765;1,65181838955185
"PAIN";14;"Linear_Regression";24,2915344367192;1,90452946075789
"PAIN";15;"Linear_Regression";24,5615010433054;2,11251068110322
"PAIN";16;"Linear_Regression";28,6135450017618;3,55264001090568
"PAIN";17;"Linear_Regression";26,2366659609035;2,33029397449745
"PAIN";18;"Linear_Regression";26,353330990359;2,66014619900291
"PAIN";19;"Linear_Regression";33,2471830868016;1,62267878945148
"PAIN";20;"Linear_Regression";41,0307752271903;1,20075475342489
"PAIN";21;"Linear_Regression";25,4082375180099;3,61845932633306
"PAIN";22;"Linear_Regression";27,5139166002332;2,02526103724417
"PAIN";23;"Linear_Regression";30,9776938866483;1,23241198415035
"PAIN";24;"Linear_Regression";26,0234605725764;2,02437753709166
"PAIN";25;"Linear_Regression";26,2224780951684;2,68965590531502
"PAIN";26;"Linear_Regression";24,3075952960176;2,32688502902833
"PAIN";27;"Linear_Regression";23,1490092384329;3,54507880064391
"PAIN";28;"Linear_Regression";24,5471559522781;4,37273775011368
"PAIN";29;"Linear_Regression";22,3805532542373;2,46957872414246
"PAIN";30;"Linear_Regression";27,6670164739834;2,53566240655371
"PAIN";31;"Linear_Regression";25,5339195921919;3,98229004585432
"PAIN";32;"Linear_Regression";23,9568191384463;2,3320341189665
"PAIN";33;"Linear_Regression";28,3477274436377;2,13238576077036
"PAIN";34;"Linear_Regression";21,1701441954129;1,43883535199238
"PAIN";35;"Linear_Regression";27,3196501177165;3,45501256013228
"PAIN";36;"Linear_Regression";27,0949058027165;2,42197635272231
"PAIN";37;"Linear_Regression";27,0509204151914;1,89907360044422
"PAIN";38;"Linear_Regression";23,9211872486639;2,42212350665997
"PAIN";39;"Linear_Regression";26,7638568380129;2,93403155641262
"PAIN";40;"Linear_Regression";21,704364875669;2,1213377151017
"PAIN";41;"Linear_Regression";23,0256399803931;1,69090156351095
"PAIN";42;"Linear_Regression";26,5462591166563;2,18296673909612
"PAIN";43;"Linear_Regression";22,2655539440047;1,98411589803756
"PAIN";44;"Linear_Regression";26,7630609075303;3,46555740347241
"PAIN";45;"Linear_Regression";30,2264600508491;2,62831392158756
"PAIN";46;"Linear_Regression";29,6711570881521;4,17022393904952
"PAIN";47;"Linear_Regression";24,2345277609333;2,58556574843664
"PAIN";48;"Linear_Regression";22,2634711029843;1,97110316022978
"PAIN";49;"Linear_Regression";25,3632005765539;2,64472958818276
"PAIN";50;"Linear_Regression";26,4628341701287;2,33829026829704
"PAIN";51;"Linear_Regression";25,5125565005151;1,61329369879689
"PAIN";52;"Linear_Regression";32,7288851409117;1,62935312983765
"PAIN";53;"Linear_Regression";32,1868580443301;2,8205813729263
"PAIN";54;"Linear_Regression";26,5624262656807;2,13375521533803
"PAIN";55;"Linear_Regression";22,3790199237932;1,77930371596903
"PAIN";56;"Linear_Regression";25,9039736157963;3,26294719553593
"PAIN";57;"Linear_Regression";28,0056811792248;3,09094256566
"PAIN";58;"Linear_Regression";24,9471480996094;3,11970370115435
"PAIN";59;"Linear_Regression";24,5548010015885;2,59426763372217
"PAIN";60;"Linear_Regression";26,2069629524658;2,67032009814734
"PAIN";61;"Linear_Regression";23,7350126250137;2,11403139448797
"PAIN";62;"Linear_Regression";26,5341827432427;2,51165663433178
"PAIN";63;"Linear_Regression";23,914452233609;2,35410495469057
"PAIN";64;"Linear_Regression";33,2247817698786;1,6115629734985
"PAIN";65;"Linear_Regression";25,1739274218429;2,06179265596394
"PAIN";66;"Linear_Regression";27,3345629571575;3,49966912219771
"PAIN";67;"Linear_Regression";27,5654242266391;2,13667884506948
"PAIN";68;"Linear_Regression";28,6908443936435;2,1760199248932
